time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,cloud_cover_mean,pressure_msl_mean,wind_speed_10m_max,wind_direction_10m_dominant,sunshine_duration
2021-08-14,26.0,27.1,24.8,89,9.1,9.1,94,1006.5,19.1,248,34730.34
2021-08-15,25.8,27.2,24.4,90,6.7,6.7,78,1006.6,14.6,236,36004.59
2021-08-16,26.2,27.6,25.0,89,3.9,3.9,91,1007.8,12.4,238,28080.93
2021-08-17,25.9,26.6,25.3,91,13.7,13.7,100,1007.8,9.8,241,0.0
2021-08-18,25.6,26.3,25.2,93,21.8,21.8,100,1006.3,12.0,264,0.0
2021-08-19,25.3,25.7,24.9,93,33.4,33.4,100,1006.0,16.2,266,0.0
2021-08-20,25.8,27.1,25.1,88,26.8,26.8,98,1006.4,15.6,270,15347.53
2021-08-21,25.3,25.8,24.7,92,71.7,71.7,99,1007.5,22.0,249,0.0
2021-08-22,26.1,27.4,25.1,89,3.1,3.1,74,1008.0,13.6,224,25868.82
2021-08-23,26.4,28.5,24.8,88,2.3,2.3,45,1007.9,14.8,212,41867.56
2021-08-24,26.7,28.4,25.3,90,1.4,1.4,62,1007.9,14.9,228,37477.37
2021-08-25,26.7,27.9,25.3,88,1.6,1.6,77,1007.0,16.6,245,41693.81
2021-08-26,26.6,27.8,25.8,87,3.4,3.4,90,1005.4,17.0,233,37325.97
2021-08-27,26.5,28.0,25.4,89,2.1,2.1,69,1004.9,12.3,226,39985.56
2021-08-28,26.5,27.8,25.0,87,0.6,0.6,76,1004.0,14.5,220,41314.81
2021-08-29,26.6,28.2,24.8,87,1.4,1.4,77,1003.8,12.2,262,41774.4
2021-08-30,26.6,27.1,25.9,88,6.0,6.0,99,1005.2,14.5,304,10185.58
2021-08-31,25.9,26.7,25.4,91,49.1,49.1,99,1005.1,17.1,290,0.0
2021-09-01,26.1,27.4,25.2,91,17.2,17.2,97,1005.7,18.9,235,22354.29
2021-09-02,26.5,27.9,25.5,89,7.1,7.1,83,1005.6,23.8,218,36777.5
2021-09-03,26.1,27.2,25.1,91,13.7,13.7,73,1005.4,19.1,213,36350.78
2021-09-04,26.2,27.8,25.1,91,16.6,16.6,90,1005.9,14.5,235,35565.38
2021-09-05,26.1,27.2,25.3,91,10.1,10.1,94,1006.1,12.3,256,28045.91
2021-09-06,26.5,27.9,25.3,89,7.9,7.9,94,1005.3,16.8,291,25833.57
2021-09-07,26.0,27.2,25.2,92,32.0,32.0,100,1003.4,13.3,334,0.0
2021-09-08,26.4,27.7,25.3,90,146.8,146.8,99,1002.6,34.9,239,8611.49
2021-09-09,26.8,28.4,25.7,88,6.9,6.9,98,1006.2,32.1,235,37409.56
2021-09-10,26.5,27.8,25.2,89,9.9,9.9,84,1006.5,26.2,228,38565.56
2021-09-11,26.3,27.6,25.7,92,53.6,53.6,90,1004.3,25.3,224,33320.97
2021-09-12,26.4,27.6,25.6,91,45.3,45.3,87,1002.6,21.4,244,35077.06
2021-09-13,26.4,26.9,26.1,90,27.4,27.4,99,1002.0,25.0,259,7733.31
2021-09-14,26.8,28.4,26.0,85,6.0,6.0,90,1003.0,25.5,248,35086.22
2021-09-15,26.5,27.7,25.4,87,6.0,6.0,89,1004.3,24.1,214,29611.05
2021-09-16,26.7,28.6,25.5,85,4.4,4.4,55,1005.6,24.5,211,38429.29
2021-09-17,26.7,28.4,25.5,84,3.3,3.3,70,1006.0,21.6,220,41458.52
2021-09-18,26.2,27.3,25.3,89,3.3,3.3,67,1007.7,17.9,208,41802.25
2021-09-19,26.2,27.2,25.2,91,6.4,6.4,78,1009.5,17.1,211,38977.35
2021-09-20,26.4,27.6,25.2,90,10.2,10.2,80,1008.8,13.1,245,38770.97
2021-09-21,26.0,27.2,25.4,91,17.8,17.8,97,1007.8,14.5,267,14844.75
2021-09-22,25.8,26.8,25.0,92,19.7,19.7,96,1006.2,16.8,280,15586.24
2021-09-23,26.2,27.3,25.0,91,6.6,6.6,79,1006.2,14.5,241,36947.77
2021-09-24,26.7,28.6,25.2,87,2.0,2.0,60,1007.2,15.0,232,39572.74
2021-09-25,26.4,28.1,24.5,87,2.2,2.2,57,1007.5,13.4,236,41183.09
2021-09-26,26.5,28.1,25.2,85,2.8,2.8,63,1005.7,14.1,285,37167.12
2021-09-27,25.9,26.7,25.0,89,5.2,5.2,95,1004.4,9.6,291,2843.41
2021-09-28,25.7,26.5,24.6,91,14.3,14.3,100,1003.7,17.6,232,0.0
2021-09-29,26.3,27.8,25.2,89,30.7,30.7,100,1004.6,24.9,212,13139.64
2021-09-30,26.4,27.8,25.0,89,4.4,4.4,79,1007.9,23.1,184,39983.41
2021-10-01,27.0,29.0,25.2,89,0.2,0.2,58,1008.8,15.1,194,41006.52
2021-10-02,26.9,28.7,24.9,89,0.8,0.8,87,1008.4,16.4,346,16993.15
2021-10-03,27.5,30.4,25.1,89,0.2,0.2,56,1007.8,17.8,337,41769.82
2021-10-04,28.0,30.6,26.2,88,0.0,0.0,52,1007.2,16.5,334,37656.37
2021-10-05,28.0,30.8,26.1,88,0.9,0.9,56,1007.3,17.7,346,28996.71
2021-10-06,28.3,31.3,26.4,88,7.4,7.4,84,1006.5,12.5,21,31206.57
2021-10-07,28.3,31.9,26.0,87,2.4,2.4,49,1005.8,12.1,356,40845.06
2021-10-08,27.1,29.2,25.3,88,6.8,6.8,92,1007.0,15.3,172,31995.15
2021-10-09,27.0,28.5,25.9,89,5.2,5.2,91,1008.4,13.3,180,21112.79
2021-10-10,27.2,29.2,25.9,87,6.2,6.2,65,1008.4,10.1,188,32714.21
2021-10-11,26.8,29.2,25.1,89,14.6,14.6,76,1007.0,15.3,341,32177.24
2021-10-12,27.6,30.1,25.2,88,0.7,0.7,62,1006.3,12.7,354,40187.13
2021-10-13,28.1,30.9,25.1,85,1.6,1.6,75,1006.0,12.8,345,40661.69
2021-10-14,28.6,31.9,25.5,80,0.7,0.7,81,1005.5,18.7,348,40175.05
2021-10-15,28.2,32.9,24.6,69,0.0,0.0,49,1003.5,18.6,6,40427.9
2021-10-16,27.5,31.5,24.1,70,0.0,0.0,20,1002.8,20.0,345,40680.76
2021-10-17,27.3,30.5,24.5,73,0.0,0.0,27,1003.9,17.4,321,40190.52
2021-10-18,27.8,30.1,25.3,80,1.1,1.1,12,1007.0,19.9,295,40173.86
2021-10-19,26.7,29.2,24.7,82,0.5,0.5,33,1010.9,13.8,303,38969.52
2021-10-20,26.3,29.7,23.6,84,0.0,0.0,18,1012.8,18.6,347,39506.51
2021-10-21,26.8,31.2,22.9,80,0.0,0.0,2,1012.5,18.1,350,39954.9
2021-10-22,27.1,32.1,22.3,73,0.0,0.0,17,1012.4,15.0,348,39956.35
2021-10-23,26.6,31.0,23.2,77,0.0,0.0,0,1012.8,18.1,345,39707.4
2021-10-24,26.0,29.5,22.9,80,0.0,0.0,22,1013.4,17.2,345,38912.64
2021-10-25,26.1,30.3,22.8,80,0.0,0.0,8,1012.5,20.2,349,39453.3
2021-10-26,26.9,32.0,22.9,74,0.0,0.0,6,1010.9,16.3,348,39452.9
2021-10-27,27.3,33.1,23.0,64,0.0,0.0,4,1011.2,20.2,2,39449.48
2021-10-28,27.7,33.6,23.4,58,0.0,0.0,8,1011.6,21.6,29,39193.58
2021-10-29,27.6,33.3,23.9,46,0.0,0.0,64,1012.7,21.2,29,39187.79
2021-10-30,27.5,33.1,24.0,46,0.0,0.0,87,1012.9,19.6,21,38637.13
2021-10-31,27.5,32.5,24.1,53,0.0,0.0,30,1011.9,18.1,8,38927.36
2021-11-01,27.0,32.1,22.5,67,0.0,0.0,73,1010.6,14.3,348,38457.14
2021-11-02,27.6,33.2,23.3,67,0.0,0.0,75,1010.1,14.2,9,37221.05
2021-11-03,27.9,33.7,23.7,60,0.0,0.0,52,1010.2,21.1,8,38527.94
2021-11-04,27.9,32.4,24.8,60,0.0,0.0,87,1009.8,15.8,7,36661.54
2021-11-05,28.0,32.3,24.3,70,1.6,1.6,82,1009.6,17.1,28,35250.23
2021-11-06,26.5,31.3,23.8,80,0.1,0.1,96,1009.2,15.3,41,33790.31
2021-11-07,26.5,29.2,24.1,76,0.0,0.0,98,1008.6,13.0,22,3528.22
2021-11-08,26.8,31.7,23.6,69,0.0,0.0,33,1010.1,16.8,2,36991.08
2021-11-09,26.0,32.4,21.5,61,0.0,0.0,40,1011.1,18.3,20,38477.59
2021-11-10,26.0,32.2,21.6,56,0.0,0.0,93,1010.4,20.9,20,37995.64
2021-11-11,26.2,32.6,21.3,48,0.0,0.0,83,1008.9,18.7,34,37824.78
2021-11-12,26.3,32.0,21.7,48,0.0,0.0,74,1008.5,22.6,8,36000.0
2021-11-13,27.2,32.7,23.4,57,0.0,0.0,64,1008.3,19.8,357,37350.02
2021-11-14,27.6,32.5,23.9,66,0.0,0.0,72,1008.0,18.1,355,37111.63
2021-11-15,27.9,32.5,24.6,65,0.0,0.0,77,1006.7,21.9,347,37132.42
2021-11-16,28.2,33.5,24.6,68,0.0,0.0,96,1006.1,19.2,5,36112.06
2021-11-17,27.5,32.2,24.5,76,2.1,2.1,99,1007.7,16.9,39,17505.54
2021-11-18,26.4,30.1,23.8,85,2.2,2.2,83,1008.2,13.4,41,36000.0
2021-11-19,26.7,31.4,23.6,85,0.7,0.7,73,1005.9,15.4,10,36693.44
2021-11-20,27.8,32.5,24.5,79,1.1,1.1,90,1005.1,12.2,37,36451.8
2021-11-21,27.6,32.8,25.3,81,7.9,7.9,95,1007.8,16.7,119,27971.99
2021-11-22,26.7,28.7,24.9,86,2.3,2.3,68,1011.3,10.2,337,33122.62
2021-11-23,27.1,30.5,24.7,86,0.0,0.0,27,1010.7,17.3,335,36248.31
2021-11-24,27.9,31.7,25.5,81,0.0,0.0,42,1010.3,16.6,346,36267.71
2021-11-25,27.8,32.6,24.6,74,0.0,0.0,47,1010.9,16.7,355,36551.1
2021-11-26,27.2,32.5,23.1,71,0.0,0.0,25,1011.5,15.0,353,36571.3
2021-11-27,26.7,32.6,22.2,72,0.0,0.0,89,1011.4,16.3,8,36062.68
2021-11-28,26.0,32.2,21.7,64,0.0,0.0,83,1012.0,16.1,30,36347.5
2021-11-29,26.0,32.5,21.4,55,0.0,0.0,95,1012.1,15.1,42,36000.0
2021-11-30,27.1,32.5,23.8,58,0.0,0.0,96,1011.2,15.0,40,25200.0
2021-12-01,23.0,24.7,20.7,82,41.4,41.4,100,1011.3,20.3,34,0.0
2021-12-02,22.3,24.8,19.3,89,56.7,56.7,100,1010.1,26.9,79,467.69
2021-12-03,24.2,27.0,22.0,89,0.8,0.8,46,1011.4,10.4,113,29015.37
2021-12-04,24.2,27.6,21.4,88,0.1,0.1,24,1012.0,11.3,99,36000.0
2021-12-05,23.8,26.7,20.9,88,0.2,0.2,50,1012.5,11.8,10,36000.0
2021-12-06,24.4,29.0,21.0,82,0.0,0.0,15,1012.3,16.3,3,36000.0
2021-12-07,25.4,30.1,22.0,73,0.0,0.0,8,1012.4,15.5,24,36000.0
2021-12-08,25.6,31.0,22.1,67,0.0,0.0,21,1012.5,16.2,27,36015.72
2021-12-09,25.7,29.9,22.7,68,0.0,0.0,12,1013.9,16.3,11,34751.81
2021-12-10,25.8,31.2,22.2,67,0.0,0.0,11,1014.4,15.8,31,36000.0
2021-12-11,25.4,31.0,22.2,71,0.0,0.0,32,1014.0,14.6,25,36000.0
2021-12-12,25.1,31.6,21.0,71,0.0,0.0,24,1013.9,13.5,38,36000.0
2021-12-13,24.3,29.3,20.7,71,0.0,0.0,20,1013.5,15.7,357,36000.0
2021-12-14,23.5,28.5,19.3,73,0.0,0.0,66,1013.3,17.1,354,36000.0
2021-12-15,22.9,27.3,19.1,80,0.0,0.0,94,1013.4,14.3,346,34398.39
2021-12-16,23.3,28.2,19.6,81,0.0,0.0,64,1014.3,16.7,349,35877.72
2021-12-17,23.6,28.0,20.3,76,0.0,0.0,66,1014.8,17.0,348,36167.19
2021-12-18,23.6,29.4,18.9,72,0.0,0.0,16,1014.6,15.9,357,36154.25
2021-12-19,23.6,29.8,19.7,68,0.0,0.0,0,1015.0,17.0,22,36140.64
2021-12-20,23.2,29.9,18.6,70,0.0,0.0,2,1014.9,14.7,12,36396.01
2021-12-21,22.9,28.6,17.8,73,0.0,0.0,10,1014.7,13.0,357,36381.22
2021-12-22,22.9,28.1,17.9,76,0.0,0.0,12,1013.3,12.5,339,36365.88
2021-12-23,22.5,28.0,18.2,75,0.0,0.0,0,1012.9,12.9,346,36619.76
2021-12-24,21.7,26.3,17.7,83,0.0,0.0,8,1013.4,14.6,343,36603.44
2021-12-25,21.5,26.3,17.6,82,0.0,0.0,31,1014.1,14.8,352,33289.44
2021-12-26,22.6,28.2,18.6,78,0.0,0.0,31,1014.6,17.8,350,36299.88
2021-12-27,23.0,29.4,17.9,73,0.0,0.0,42,1014.2,13.8,357,36061.24
2021-12-28,22.8,28.1,18.4,75,0.0,0.0,20,1013.6,21.5,343,36803.93
2021-12-29,22.8,27.6,19.5,66,0.0,0.0,13,1013.9,20.8,352,36785.86
2021-12-30,23.2,30.0,18.8,66,0.0,0.0,16,1014.6,20.8,15,36767.57
2021-12-31,24.8,31.4,20.9,66,0.0,0.0,7,1015.4,16.3,37,36749.12
2022-01-01,24.8,31.3,20.4,64,0.0,0.0,27,1015.8,13.9,28,36999.71
2022-01-02,24.8,30.6,20.5,65,0.0,0.0,2,1014.6,14.1,10,36980.95
2022-01-03,25.0,30.9,21.4,68,0.0,0.0,39,1014.0,13.8,9,36962.06
2022-01-04,24.7,31.3,20.4,73,0.0,0.0,6,1013.9,15.1,3,36942.67
2022-01-05,24.1,28.5,20.4,80,0.0,0.0,11,1013.5,17.3,328,37191.17
2022-01-06,23.5,27.9,20.5,80,0.0,0.0,23,1013.1,16.5,344,37170.54
2022-01-07,23.2,27.4,19.6,79,0.0,0.0,17,1012.5,15.5,301,37149.44
2022-01-08,22.5,24.5,21.0,85,2.3,2.3,53,1013.8,12.1,357,28259.19
2022-01-09,21.7,25.4,18.8,58,0.0,0.0,4,1013.9,22.0,347,37908.47
2022-01-10,19.6,24.3,16.0,57,0.0,0.0,0,1014.0,23.1,348,38152.66
2022-01-11,19.6,24.5,14.8,72,0.0,0.0,0,1013.6,15.2,348,38395.94
2022-01-12,20.7,25.1,16.4,68,0.0,0.0,0,1013.2,18.4,345,38371.79
2022-01-13,20.6,25.9,15.7,72,0.0,0.0,8,1012.3,15.4,341,38081.18
2022-01-14,21.4,25.8,17.2,76,0.0,0.0,32,1012.3,16.1,345,38322.9
2022-01-15,22.5,28.8,18.1,67,0.0,0.0,23,1012.9,20.5,8,38829.45
2022-01-16,24.0,31.4,19.1,59,0.0,0.0,8,1013.2,18.7,38,38804.07
2022-01-17,24.5,30.7,20.3,65,0.0,0.0,24,1015.1,14.8,8,35223.36
2022-01-18,24.1,29.0,20.0,67,0.0,0.0,2,1014.9,19.0,351,38958.02
2022-01-19,23.6,29.2,18.8,69,0.0,0.0,0,1013.5,17.2,343,38996.7
2022-01-20,22.7,27.5,19.0,70,0.0,0.0,0,1012.0,16.1,332,39034.89
2022-01-21,22.4,27.1,18.8,84,0.0,0.0,20,1011.8,14.2,336,39072.52
2022-01-22,23.5,26.7,20.2,81,1.0,1.0,50,1010.3,22.7,279,37663.18
2022-01-23,21.5,23.3,17.7,60,0.4,0.4,25,1011.6,22.4,316,39145.85
2022-01-24,19.1,24.3,14.3,57,0.0,0.0,2,1012.5,25.5,1,39182.08
2022-01-25,19.7,25.4,14.3,56,0.0,0.0,0,1012.1,18.8,353,39218.22
2022-01-26,21.0,27.3,15.8,55,0.0,0.0,1,1011.9,19.9,355,39254.23
2022-01-27,22.1,29.3,16.9,53,0.0,0.0,0,1012.2,20.5,3,39290.08
2022-01-28,23.6,30.6,18.5,45,0.0,0.0,0,1013.1,17.8,26,39325.74
2022-01-29,23.0,31.0,17.2,49,0.0,0.0,0,1014.0,17.2,11,39361.16
2022-01-30,22.3,29.9,16.3,56,0.0,0.0,1,1012.9,15.2,352,39396.32
2022-01-31,22.4,29.3,16.8,56,0.0,0.0,0,1012.1,17.3,341,39431.17
2022-02-01,21.8,29.4,16.0,65,0.0,0.0,0,1011.3,20.1,344,39465.7
2022-02-02,21.8,27.9,16.5,78,0.0,0.0,0,1011.4,18.1,330,39499.86
2022-02-03,21.8,26.3,17.1,85,0.0,0.0,36,1011.4,13.1,265,37467.36
2022-02-04,22.2,26.0,18.6,75,0.0,0.0,12,1011.0,12.7,299,39566.96
2022-02-05,21.3,27.7,15.7,70,0.0,0.0,13,1011.5,19.2,347,39599.83
2022-02-06,21.9,27.5,17.5,69,0.0,0.0,0,1013.1,19.4,325,39600.0
2022-02-07,21.6,26.1,18.3,81,0.0,0.0,13,1014.4,21.9,332,39600.0
2022-02-08,21.6,25.6,18.3,80,0.0,0.0,22,1013.7,17.3,325,39600.0
2022-02-09,21.7,26.4,17.7,79,0.0,0.0,35,1013.3,19.3,345,39600.0
2022-02-10,23.6,30.3,18.5,56,0.0,0.0,8,1012.5,24.0,346,39600.0
2022-02-11,25.4,32.2,20.9,45,0.0,0.0,0,1011.9,21.7,9,39600.0
2022-02-12,24.5,30.8,20.0,50,0.0,0.0,8,1011.7,21.0,347,39600.0
2022-02-13,23.7,30.3,18.6,59,0.0,0.0,0,1010.2,19.5,337,39600.0
2022-02-14,23.6,29.1,18.7,53,0.0,0.0,5,1010.7,19.5,345,39600.0
2022-02-15,22.9,27.3,19.0,65,0.0,0.0,0,1010.9,17.3,332,39600.0
2022-02-16,22.1,26.5,18.7,80,0.0,0.0,2,1009.4,16.5,332,39600.0
2022-02-17,21.9,26.9,17.6,81,0.0,0.0,31,1008.2,14.0,323,36159.76
2022-02-18,23.1,28.2,18.4,78,0.0,0.0,9,1009.1,14.6,284,39600.0
2022-02-19,23.7,29.7,18.9,75,0.0,0.0,3,1011.1,17.9,327,39600.0
2022-02-20,24.4,31.0,19.4,63,0.0,0.0,34,1010.8,20.2,339,39600.0
2022-02-21,23.9,31.3,17.9,55,0.0,0.0,10,1010.1,22.9,338,39600.0
2022-02-22,23.5,30.4,18.4,65,0.0,0.0,0,1010.9,21.8,334,39600.0
2022-02-23,24.1,29.9,18.5,65,0.0,0.0,1,1012.3,18.9,338,39600.0
2022-02-24,25.3,30.3,20.2,61,0.0,0.0,43,1013.6,20.1,328,39600.0
2022-02-25,25.3,30.7,20.7,56,0.0,0.0,2,1013.0,22.9,325,39600.0
2022-02-26,24.7,30.5,20.0,62,0.0,0.0,5,1012.9,21.8,334,39600.0
2022-02-27,25.2,31.1,19.9,54,0.0,0.0,15,1013.1,24.2,332,39600.0
2022-02-28,25.5,32.4,20.0,49,0.0,0.0,0,1012.6,21.3,332,39600.0
2022-03-01,25.9,32.5,21.0,51,0.0,0.0,0,1012.6,18.9,337,39600.0
2022-03-02,27.0,34.5,21.6,50,0.0,0.0,1,1011.6,22.4,339,39600.0
2022-03-03,27.7,35.4,21.6,43,0.0,0.0,4,1011.5,24.7,345,39684.96
2022-03-04,27.6,34.5,23.8,37,0.0,0.0,1,1011.9,24.7,343,39662.42
2022-03-05,26.6,34.3,20.8,48,0.0,0.0,2,1010.9,23.7,337,39639.59
2022-03-06,27.3,34.2,22.5,51,0.0,0.0,10,1009.8,20.4,327,39616.3
2022-03-07,27.7,32.2,24.3,54,0.0,0.0,33,1010.1,16.0,326,39600.0
2022-03-08,29.0,36.0,25.2,52,0.0,0.0,40,1010.1,23.2,354,39600.0
2022-03-09,28.4,34.1,24.5,54,0.1,0.1,19,1010.1,16.9,342,39600.0
2022-03-10,28.1,33.8,23.1,54,0.0,0.0,4,1009.9,19.0,346,40007.47
2022-03-11,28.4,33.3,24.0,51,0.0,0.0,3,1009.6,16.5,330,39982.25
2022-03-12,28.6,36.3,22.8,52,0.0,0.0,4,1009.3,18.0,334,40200.63
2022-03-13,29.0,36.3,22.6,47,0.0,0.0,0,1009.5,23.3,342,40418.66
2022-03-14,29.1,36.0,22.8,36,0.0,0.0,11,1009.9,21.5,346,40392.83
2022-03-15,29.6,36.0,23.8,43,0.0,0.0,4,1008.6,22.2,337,40610.48
2022-03-16,29.9,35.4,23.3,45,0.0,0.0,17,1007.2,26.0,338,40584.54
2022-03-17,29.8,35.5,24.6,44,0.0,0.0,3,1006.4,23.5,328,40802.04
2022-03-18,29.2,34.8,22.8,54,0.0,0.0,6,1006.1,27.1,327,40776.24
2022-03-19,27.7,32.0,23.5,71,0.0,0.0,36,1006.4,20.8,277,40750.59
2022-03-20,27.0,30.2,24.0,79,0.0,0.0,52,1007.2,26.9,268,37533.22
2022-03-21,26.8,30.5,22.6,75,0.0,0.0,51,1008.0,24.2,321,38487.84
2022-03-22,29.3,34.3,24.6,46,0.0,0.0,43,1007.3,26.5,339,37142.95
2022-03-23,30.9,38.0,26.1,31,0.0,0.0,54,1006.4,28.0,345,41380.15
2022-03-24,28.5,33.7,24.9,46,0.0,0.0,44,1006.9,20.1,301,40279.5
2022-03-25,27.4,32.1,23.8,74,0.0,0.0,13,1008.4,21.6,287,41088.51
2022-03-26,27.5,32.4,23.3,78,0.0,0.0,26,1010.6,22.2,291,41307.68
2022-03-27,27.6,32.3,23.6,77,0.0,0.0,17,1010.8,21.2,296,41283.47
2022-03-28,27.6,32.3,24.3,81,0.0,0.0,10,1009.9,20.7,297,41259.27
2022-03-29,28.4,33.5,23.2,68,0.0,0.0,13,1008.6,20.4,318,42453.17
2022-03-30,28.2,33.8,22.8,69,0.0,0.0,0,1008.4,19.4,321,42673.28
2022-03-31,26.6,31.9,22.0,74,0.0,0.0,0,1009.2,17.4,318,42765.26
2022-04-01,26.7,33.0,22.1,76,0.0,0.0,18,1009.1,19.1,311,42138.96
2022-04-02,27.0,31.0,23.3,79,0.0,0.0,45,1010.1,19.4,273,42359.93
2022-04-03,27.2,31.6,23.0,80,0.0,0.0,44,1009.4,23.4,302,41116.12
2022-04-04,27.9,32.1,25.0,81,0.0,0.0,13,1009.6,23.9,276,42803.56
2022-04-05,28.2,32.2,24.7,82,0.0,0.0,40,1011.3,22.5,275,42781.85
2022-04-06,28.2,32.0,24.9,81,0.0,0.0,34,1011.7,19.8,265,43067.7
2022-04-07,28.5,32.6,25.2,80,0.0,0.0,55,1010.4,18.9,265,43116.99
2022-04-08,28.4,33.4,24.4,80,0.0,0.0,37,1008.7,21.3,240,43165.77
2022-04-09,28.6,32.1,26.0,81,0.0,0.0,30,1008.6,17.4,216,43155.31
2022-04-10,28.8,32.6,26.0,74,0.0,0.0,50,1008.6,19.6,255,43200.0
2022-04-11,28.6,32.5,25.6,75,0.0,0.0,87,1007.6,23.4,286,43200.0
2022-04-12,28.7,33.6,24.0,73,0.0,0.0,63,1006.3,22.7,321,40292.36
2022-04-13,29.3,34.9,24.2,69,0.0,0.0,52,1005.5,23.1,326,43200.0
2022-04-14,28.5,32.1,25.2,78,0.0,0.0,36,1006.5,18.0,278,42575.65
2022-04-15,28.3,32.1,25.4,75,0.0,0.0,16,1007.3,18.9,264,43200.0
2022-04-16,27.5,31.6,23.4,79,0.0,0.0,7,1006.5,19.6,267,43200.0
2022-04-17,28.1,32.0,24.7,75,0.0,0.0,11,1007.4,19.9,259,43117.19
2022-04-18,28.1,31.5,24.8,77,0.0,0.0,20,1009.6,23.8,285,43200.0
2022-04-19,28.2,32.2,24.8,78,0.0,0.0,57,1010.9,23.4,309,43200.0
2022-04-20,29.1,32.9,25.1,76,0.0,0.0,49,1008.6,22.5,324,39952.21
2022-04-21,32.0,38.4,28.1,47,0.0,0.0,27,1006.2,29.8,338,39704.1
2022-04-22,31.2,36.4,26.8,58,0.0,0.0,11,1006.9,21.3,326,43200.0
2022-04-23,30.9,37.1,26.3,69,0.0,0.0,11,1007.8,17.7,285,43200.0
2022-04-24,30.0,33.9,27.0,78,0.0,0.0,20,1008.3,17.3,247,43200.0
2022-04-25,30.8,36.5,25.4,60,0.0,0.0,0,1006.6,23.7,330,43200.0
2022-04-26,30.1,33.9,26.3,68,0.0,0.0,3,1007.4,19.2,286,43200.0
2022-04-27,30.9,35.4,25.9,61,0.0,0.0,12,1006.1,24.0,330,41628.51
2022-04-28,31.0,36.2,26.4,62,0.0,0.0,15,1006.7,19.5,287,36707.72
2022-04-29,30.1,33.3,27.8,77,0.0,0.0,4,1008.6,17.0,244,43200.0
2022-04-30,29.3,33.1,25.7,77,0.0,0.0,1,1007.2,18.7,236,43200.0
2022-05-01,29.5,33.0,26.2,79,0.0,0.0,10,1006.2,16.7,246,43200.0
2022-05-02,29.9,32.6,27.9,76,0.0,0.0,13,1006.4,19.8,248,43200.0
2022-05-03,29.9,32.9,27.3,76,0.0,0.0,15,1007.2,19.6,271,43200.0
2022-05-04,29.3,32.7,26.9,76,0.0,0.0,14,1008.2,21.3,293,43200.0
2022-05-05,28.9,33.1,25.7,79,0.0,0.0,19,1008.1,23.4,318,43200.0
2022-05-06,29.1,32.8,26.4,77,0.1,0.1,20,1007.5,22.5,316,42376.82
2022-05-07,29.3,33.1,26.1,79,0.0,0.0,25,1006.9,22.9,306,41555.38
2022-05-08,29.6,33.2,26.3,80,0.0,0.0,25,1005.0,26.7,308,43200.0
2022-05-09,29.5,32.6,26.9,80,0.0,0.0,54,1004.2,24.6,298,41525.13
2022-05-10,29.9,32.7,28.0,75,0.0,0.0,97,1003.9,24.5,297,41315.31
2022-05-11,29.7,32.5,27.5,76,0.0,0.0,92,1003.8,19.8,270,35507.41
2022-05-12,29.9,32.6,28.5,71,0.0,0.0,81,1004.8,18.4,251,30449.26
2022-05-13,29.8,32.1,28.3,71,0.0,0.0,61,1004.5,18.5,242,28800.0
2022-05-14,29.8,32.4,28.1,71,0.0,0.0,23,1005.0,17.1,250,42117.17
2022-05-15,29.9,32.9,28.2,72,0.0,0.0,16,1006.0,18.1,270,43200.0
2022-05-16,29.7,32.7,27.3,74,0.0,0.0,14,1005.4,23.3,294,43200.0
2022-05-17,29.8,32.9,27.9,73,0.0,0.0,33,1004.5,18.2,277,39600.0
2022-05-18,29.4,32.3,27.4,72,0.0,0.0,36,1004.8,20.2,281,43200.0
2022-05-19,29.5,32.2,27.5,73,0.0,0.0,33,1005.2,21.9,286,43200.0
2022-05-20,29.7,32.1,27.9,68,0.1,0.1,59,1006.3,19.6,248,43200.0
2022-05-21,30.2,32.5,28.6,64,0.1,0.1,66,1006.1,21.6,239,39836.71
2022-05-22,30.2,32.5,28.8,66,1.0,1.0,45,1004.3,22.9,246,42680.49
2022-05-23,30.2,32.8,28.6,69,2.7,2.7,47,1003.6,22.6,244,42959.75
2022-05-24,30.2,32.6,28.3,69,0.4,0.4,33,1006.1,22.0,257,43200.0
2022-05-25,29.7,32.4,27.6,70,0.6,0.6,18,1008.4,18.7,282,43200.0
2022-05-26,30.1,32.8,27.9,64,0.0,0.0,20,1008.1,18.4,270,43200.0
2022-05-27,30.4,33.3,28.5,61,0.0,0.0,41,1007.8,20.1,257,43200.0
2022-05-28,30.4,33.0,28.6,61,0.0,0.0,33,1006.9,20.2,256,43200.0
2022-05-29,30.5,33.1,28.9,61,0.1,0.1,42,1006.9,20.6,259,42327.82
2022-05-30,30.1,32.6,28.3,64,0.1,0.1,39,1006.6,20.3,267,43200.0
2022-05-31,30.0,32.9,28.1,66,0.0,0.0,61,1006.0,21.4,283,43200.0
2022-06-01,29.8,32.3,28.3,67,0.0,0.0,35,1006.1,21.3,284,43200.0
2022-06-02,29.7,32.2,27.9,69,0.0,0.0,89,1006.3,21.1,281,40625.29
2022-06-03,29.3,31.8,27.6,71,0.0,0.0,30,1006.1,20.3,282,43169.21
2022-06-04,29.7,32.4,27.6,71,0.0,0.0,47,1005.6,18.9,288,42747.47
